GEOID,COMMUNITY,LATITUDE,LONGITUDE,YEAR,SHARC_HALIBUT_LBS,ADFG_SALMON_CHINOOK_NUM,ADFG_SALMON_COHO_NUM,ADFG_SALMON_CHUM_NUM,ADFG_SALMON_PINK_NUM,ADFG_SALMON_SOCK_NUM,ADFG_MINVERT_LBS,ADFG_NONSALMFISH_LBS,ADFG_MMAMMAL_NUM,USFWS_POLAR_BEAR_NUM,USFWS_SEA_OTTER_NUM,USFWS_WALRUS_NUM,ABWC_BELUGA_NUM
234790,IGIUGIG,59.305274,-155.8673232,1994,,11,10,36,29,1201,,,,,,,1                                                                                                                                    
234790,IGIUGIG,59.305274,-155.8673232,1995,,0,0,8,0,2511,,,,,,,1                                                                                                                                        
234790,IGIUGIG,59.305274,-155.8673232,1996,,3,44,86,2,2309,,,,,,,0                                                                                                                                      
234790,IGIUGIG,59.305274,-155.8673232,1997,,3,2,0,0,2129,,,,,,,0                                                                                                                                        
234790,IGIUGIG,59.305274,-155.8673232,1998,,0,0,1,0,1659,,,,,,,0                                                                                                                                        
234790,IGIUGIG,59.305274,-155.8673232,1999,,386,35,0,0,1608,,,,,,,0                                                                                                                                     
234790,IGIUGIG,59.305274,-155.8673232,2000,,5,19,14,3,1981,,,,,,,1                                                                                                                                      
234790,IGIUGIG,59.305274,-155.8673232,2003,,,,,,,,2658,,,,,0                                                                                                                                            
234790,IGIUGIG,59.305274,-155.8673232,2004,,2,0,0,0,1336,,,,,,,3                                                                                                                                        
234790,IGIUGIG,59.305274,-155.8673232,2005,,2,1,0,14,1017,0,2606,5,,,,0                                                                                                                                 
234790,IGIUGIG,59.305274,-155.8673232,2006,,0,0,0,0,1252,,,,,,,2                                                                                                                                        
234790,IGIUGIG,59.305274,-155.8673232,2007,,1,0,2,0,1828,,,,,,,0                                                                                                                                        
234790,IGIUGIG,59.305274,-155.8673232,2008,,8,0,29,0,1673,,,,,,,4                                                                                                                                       
234790,IGIUGIG,59.305274,-155.8673232,2009,,,,,,,,,,,,,1                                                                                                                                                
234790,IGIUGIG,59.305274,-155.8673232,2010,,,,,,,,,,,,,1                                                                                                                                                
234790,IGIUGIG,59.305274,-155.8673232,2011,,,,,,,,,,,,,2                                                                                                                                                
235120,ILIAMNA,59.7790384,-154.8752787,1990,,5,27,0,0,12488,,,,,,,                                                                                                                                      
235120,ILIAMNA,59.7790384,-154.8752787,1991,,103,27,4,0,21413,321,6907,12,,,,3                                                                                                                          
235120,ILIAMNA,59.7790384,-154.8752787,1992,,16,77,60,180,28502,,,,,,,3                                                                                                                                 
235120,ILIAMNA,59.7790384,-154.8752787,1993,,81,48,179,0,19989,,,,,,,0                                                                                                                                  
235120,ILIAMNA,59.7790384,-154.8752787,1994,,46,0,0,2,16324,,,,,,,1                                                                                                                                     
235120,ILIAMNA,59.7790384,-154.8752787,1995,,139,29,125,0,20218,,,,,,,1                                                                                                                                 
235120,ILIAMNA,59.7790384,-154.8752787,1996,,13,33,4,0,12418,,,,,,,0                                                                                                                                    
235120,ILIAMNA,59.7790384,-154.8752787,1997,,356,18,0,0,19611,,,,,,,0                                                                                                                                   
235120,ILIAMNA,59.7790384,-154.8752787,1998,,262,0,34,8,12318,,,,,,,0                                                                                                                                   
235120,ILIAMNA,59.7790384,-154.8752787,1999,,109,0,1,0,8709,,,,,,,0                                                                                                                                     
235120,ILIAMNA,59.7790384,-154.8752787,2000,,3,0,0,0,3769,,,,,,,0                                                                                                                                       
235120,ILIAMNA,59.7790384,-154.8752787,2001,,0,0,2,0,4,,,,,,,2                                                                                                                                          
235120,ILIAMNA,59.7790384,-154.8752787,2003,,,,,,,,3325,,,,,0                                                                                                                                           
235120,ILIAMNA,59.7790384,-154.8752787,2004,,10,0,0,0,6649,117,2388,8,,,,0                                                                                                                              
235120,ILIAMNA,59.7790384,-154.8752787,2005,,0,0,0,0,5588,,,,,,,0                                                                                                                                       
235120,ILIAMNA,59.7790384,-154.8752787,2006,,0,0,0,0,5500,,,,,,,2                                                                                                                                       
235120,ILIAMNA,59.7790384,-154.8752787,2007,,1,0,0,0,5388,,,,,,,0                                                                                                                                       
235120,ILIAMNA,59.7790384,-154.8752787,2008,,0,0,0,0,7128,,,,,,,3                                                                                                                                       
235120,ILIAMNA,59.7790384,-154.8752787,2009,,,,,,,,,,,,,3                                                                                                                                               
235120,ILIAMNA,59.7790384,-154.8752787,2010,,,,,,,,,,,,,5                                                                                                                                               
235120,ILIAMNA,59.7790384,-154.8752787,2011,,,,,,,,,,,,,2                                                                                                                                               
235890,IVANOF BAY,55.9181993,-159.4932984,1991,,0,0,0,0,600,,,,,,,                                                                                                                                      
235890,IVANOF BAY,55.9181993,-159.4932984,1993,,4,762,345,279,301,,,,,,,                                                                                                                                
235890,IVANOF BAY,55.9181993,-159.4932984,1994,,23,978,219,333,681,,,,,,,                                                                                                                               
235890,IVANOF BAY,55.9181993,-159.4932984,1995,,1,545,81,55,154,,,19,,,,                                                                                                                                
235890,IVANOF BAY,55.9181993,-159.4932984,1996,,0,587,147,132,417,,,13,,,,                                                                                                                              
235890,IVANOF BAY,55.9181993,-159.4932984,1997,,0,782,324,175,604,,,9,,,,                                                                                                                               
235890,IVANOF BAY,55.9181993,-159.4932984,1998,,3,60,75,300,150,,,9,,,,                                                                                                                                 
235890,IVANOF BAY,55.9181993,-159.4932984,1999,,2,215,40,60,105,,,,,,,                                                                                                                                  
235890,IVANOF BAY,55.9181993,-159.4932984,2000,,3,583,181,288,439,,,3,,,,                                                                                                                               
235890,IVANOF BAY,55.9181993,-159.4932984,2001,,2,295,41,35,105,,,7,,,,                                                                                                                                 
235890,IVANOF BAY,55.9181993,-159.4932984,2002,,,,,,,,,8,,,,                                                                                                                                            
235890,IVANOF BAY,55.9181993,-159.4932984,2006,,0,35,0,0,0,,,3,,,,                                                                                                                                      
236400,JUNEAU,58.3727004,-134.1787807,1990,,78,390,498,448,3286,,,,,,,                                                                                                                                  
236400,JUNEAU,58.3727004,-134.1787807,1991,,91,266,562,298,4072,,,,,,,                                                                                                                                  
236400,JUNEAU,58.3727004,-134.1787807,1992,,76,480,140,296,5832,,,,,,,                                                                                                                                  
236400,JUNEAU,58.3727004,-134.1787807,1993,,59,190,862,716,7385,,,,,,,                                                                                                                                  
236400,JUNEAU,58.3727004,-134.1787807,1994,,127,584,147,844,12672,,,,,,,                                                                                                                                
236400,JUNEAU,58.3727004,-134.1787807,1995,,103,415,154,642,8734,,,43,,,,                                                                                                                               
236400,JUNEAU,58.3727004,-134.1787807,1996,,185,487,754,1215,12852,,,33,,,,                                                                                                                             
236400,JUNEAU,58.3727004,-134.1787807,1997,,174,226,490,373,17818,,,99,,,,                                                                                                                              
236400,JUNEAU,58.3727004,-134.1787807,1998,,123,338,389,1171,19998,,,90,,,,                                                                                                                             
236400,JUNEAU,58.3727004,-134.1787807,1999,,175,121,329,545,10181,,,,,,,                                                                                                                                
236400,JUNEAU,58.3727004,-134.1787807,2000,,168,260,224,296,10598,,,60,,2,,                                                                                                                             
236400,JUNEAU,58.3727004,-134.1787807,2001,,53,151,460,814,8858,,,30,,14,,                                                                                                                              
236400,JUNEAU,58.3727004,-134.1787807,2002,,66,260,142,179,11953,,,17,,39,,                                                                                                                             
236400,JUNEAU,58.3727004,-134.1787807,2003,14960,107,220,90,1046,13730,,,30,,23,,                                                                                                                       
236400,JUNEAU,58.3727004,-134.1787807,2004,20160,96,161,31,146,7755,,,14,,0,,                                                                                                                           
236400,JUNEAU,58.3727004,-134.1787807,2005,30235,70,368,97,533,7215,,,8,,9,,                                                                                                                            
236400,JUNEAU,58.3727004,-134.1787807,2006,17071,43,267,59,755,8689,,,26,,1,,                                                                                                                           
236400,JUNEAU,58.3727004,-134.1787807,2007,18296,91,254,4,553,7771,,,,,0,,                                                                                                                              
236400,JUNEAU,58.3727004,-134.1787807,2008,16686,72,192,54,253,10009,,,0,,30,,                                                                                                                          
236400,JUNEAU,58.3727004,-134.1787807,2009,13853,,,,,,,,,,33,,                                                                                                                                          
236400,JUNEAU,58.3727004,-134.1787807,2010,210,,,,,,,,,,35,,                                                                                                                                            
236400,JUNEAU,58.3727004,-134.1787807,2011,300,,,,,,,,,,3,,                                                                                                                                             
236770,KAKE,56.9776983,-133.9043928,1990,,0,0,130,184,1818,,,,,,,                                                                                                                                       
236770,KAKE,56.9776983,-133.9043928,1991,,0,0,526,110,2416,,,,,,,                                                                                                                                       
236770,KAKE,56.9776983,-133.9043928,1992,,0,16,1318,482,5222,,,,,,,                                                                                                                                     
236770,KAKE,56.9776983,-133.9043928,1993,,0,0,776,106,4396,,,,,,,                                                                                                                                       
236770,KAKE,56.9776983,-133.9043928,1994,,0,18,292,198,3964,,,,,,,                                                                                                                                      
236770,KAKE,56.9776983,-133.9043928,1995,,2,12,236,126,3212,,,72,,,,                                                                                                                                    
236770,KAKE,56.9776983,-133.9043928,1996,,4,30,372,136,5684,16487,5568,178,,,,                                                                                                                          
236770,KAKE,56.9776983,-133.9043928,1997,,2,38,906,172,4534,,,68,,,,                                                                                                                                    
236770,KAKE,56.9776983,-133.9043928,1998,,6,0,468,408,5542,,,123,,,,                                                                                                                                    
236770,KAKE,56.9776983,-133.9043928,1999,,2,4,444,206,5146,,,,,,,                                                                                                                                       
236770,KAKE,56.9776983,-133.9043928,2000,,6,0,660,90,3258,,,102,,8,,                                                                                                                                    
236770,KAKE,56.9776983,-133.9043928,2001,,16,42,176,150,4252,,,86,,6,,                                                                                                                                  
236770,KAKE,56.9776983,-133.9043928,2002,,4,0,276,156,4630,,,98,,6,,                                                                                                                                    
236770,KAKE,56.9776983,-133.9043928,2003,22233,10,164,802,200,6210,,,52,,12,,                                                                                                                           
236770,KAKE,56.9776983,-133.9043928,2004,34916,4,85,190,41,3413,,,96,,3,,                                                                                                                               
236770,KAKE,56.9776983,-133.9043928,2005,19085,12,5,45,225,1712,,,,,7,,                                                                                                                                 
236770,KAKE,56.9776983,-133.9043928,2006,16532,10,8,255,67,2203,,,40,,0,,                                                                                                                               
236770,KAKE,56.9776983,-133.9043928,2007,11016,50,55,55,85,1600,,,,,1,,                                                                                                                                 
236770,KAKE,56.9776983,-133.9043928,2008,8021,15,170,113,155,1243,,,0,,8,,                                                                                                                              
236770,KAKE,56.9776983,-133.9043928,2009,11407,,,,,,,,,,2,,                                                                                                                                             
236770,KAKE,56.9776983,-133.9043928,2010,,,,,,,,,,,17,,                                                                                                                                                 
236770,KAKE,56.9776983,-133.9043928,2011,,,,,,,,,,,21,,                                                                                                                                                 
236990,KAKTOVIK,70.1212069,-143.6295306,1990,,,,,,,,,,,,,10                                                                                                                                             
236990,KAKTOVIK,70.1212069,-143.6295306,1991,,0,6,0,0,26,,,,,,,0                                                                                                                                        
236990,KAKTOVIK,70.1212069,-143.6295306,1992,,,,,,,,22847,108230,,,,0                                                                                                                                   
236990,KAKTOVIK,70.1212069,-143.6295306,1994,,3,0,0,0,84,,,,,,,0                                                                                                                                        
236990,KAKTOVIK,70.1212069,-143.6295306,1995,,,,,,,,,,,,,1                                                                                                                                              
236990,KAKTOVIK,70.1212069,-143.6295306,1997,,0,0,0,0,7,,,,,,,2                                                                                                                                         
236990,KAKTOVIK,70.1212069,-143.6295306,2000,,1,0,0,0,6,,,,0,,0,0                                                                                                                                       
236990,KAKTOVIK,70.1212069,-143.6295306,2001,,,,,,,,,,1,,1,0                                                                                                                                            
236990,KAKTOVIK,70.1212069,-143.6295306,2002,,1,0,0,0,24,,40525,,5,,0,0                                                                                                                                 
236990,KAKTOVIK,70.1212069,-143.6295306,2003,,,,,,,,,,5,,0,3                                                                                                                                            
236990,KAKTOVIK,70.1212069,-143.6295306,2004,,0,0,0,0,28,,,,5,,0,1                                                                                                                                      
236990,KAKTOVIK,70.1212069,-143.6295306,2005,,0,0,0,0,40,,,,1,,0,0                                                                                                                                      
236990,KAKTOVIK,70.1212069,-143.6295306,2006,,1,0,0,0,39,,,,0,,0,0                                                                                                                                      
236990,KAKTOVIK,70.1212069,-143.6295306,2007,,2,0,0,0,37,,,,0,,0,1                                                                                                                                      
236990,KAKTOVIK,70.1212069,-143.6295306,2008,,0,0,0,0,0,,,,3,,0,1                                                                                                                                       
236990,KAKTOVIK,70.1212069,-143.6295306,2009,,,,,,,,,,3,,0,0                                                                                                                                            
236990,KAKTOVIK,70.1212069,-143.6295306,2010,,,,,,,,,,0,,0,5                                                                                                                                            
237430,KALTAG,64.3138233,-158.7797265,1992,,1271,2105,48703,0,0,,,,,,,                                                                                                                                  
237430,KALTAG,64.3138233,-158.7797265,1993,,1303,334,7583,0,0,,,,,,,                                                                                                                                    
237430,KALTAG,64.3138233,-158.7797265,1994,,1653,245,20716,0,0,,,,,,,                                                                                                                                   
237430,KALTAG,64.3138233,-158.7797265,1995,,1921,426,47558,0,0,,,,,,,                                                                                                                                   
237430,KALTAG,64.3138233,-158.7797265,1996,,974,294,105150,0,0,,,,,,,                                                                                                                                   
237430,KALTAG,64.3138233,-158.7797265,1997,,1036,60,17686,11,0,,,,,,,                                                                                                                                   
237430,KALTAG,64.3138233,-158.7797265,1998,,1870,71,675,1,0,,,,,,,                                                                                                                                      
237430,KALTAG,64.3138233,-158.7797265,1999,,2051,333,1389,1,0,,,,,,,                                                                                                                                    
237430,KALTAG,64.3138233,-158.7797265,2000,,1074,110,359,0,0,,,,,,,                                                                                                                                     
237430,KALTAG,64.3138233,-158.7797265,2001,,1506,533,616,0,0,,,,,,,                                                                                                                                     
237430,KALTAG,64.3138233,-158.7797265,2002,,1435,212,548,0,0,,,,,,,                                                                                                                                     
237430,KALTAG,64.3138233,-158.7797265,2003,,1838,463,1753,0,0,,,,,,,                                                                                                                                    
237430,KALTAG,64.3138233,-158.7797265,2004,,1685,138,905,10,0,,,,,,,                                                                                                                                    
237430,KALTAG,64.3138233,-158.7797265,2005,,3367,307,1769,4,0,,,,,,,                                                                                                                                    
237430,KALTAG,64.3138233,-158.7797265,2006,,2833,106,982,0,0,,4777,,,,,                                                                                                                                 
237430,KALTAG,64.3138233,-158.7797265,2007,,1456,204,1019,0,0,,,,,,,                                                                                                                                    
237430,KALTAG,64.3138233,-158.7797265,2008,,2403,45,1536,383,0,,,,,,,                                                                                                                                   
237540,KARLUK,57.5903758,-154.3649485,1990,,12,134,5,13,833,1063,933,8,,,,                                                                                                                              
237540,KARLUK,57.5903758,-154.3649485,1991,,44,140,19,23,1001,301,1237,1,,,,                                                                                                                            
237540,KARLUK,57.5903758,-154.3649485,1992,,38,94,18,75,840,,,,,,,                                                                                                                                      
237540,KARLUK,57.5903758,-154.3649485,1993,,5,0,0,0,261,,,,,,,                                                                                                                                          
237540,KARLUK,57.5903758,-154.3649485,1994,,4,0,0,0,651,,,,,,,                                                                                                                                          
237540,KARLUK,57.5903758,-154.3649485,1995,,0,0,1,0,325,,,28,,,,                                                                                                                                        
237540,KARLUK,57.5903758,-154.3649485,1996,,0,0,0,0,250,,,15,,,,                                                                                                                                        
237540,KARLUK,57.5903758,-154.3649485,1997,,5,44,1,1,474,,,19,,,,                                                                                                                                       
237540,KARLUK,57.5903758,-154.3649485,1998,,0,77,0,0,593,,,11,,,,                                                                                                                                       
237540,KARLUK,57.5903758,-154.3649485,1999,,7,10,0,10,50,,,,,,,                                                                                                                                         
237540,KARLUK,57.5903758,-154.3649485,2000,,,,,,,,,20,,,,                                                                                                                                               
237540,KARLUK,57.5903758,-154.3649485,2001,,,,,,,,,8,,,,                                                                                                                                                
237540,KARLUK,57.5903758,-154.3649485,2002,,,,,,,,,8,,,,                                                                                                                                                
237540,KARLUK,57.5903758,-154.3649485,2003,,,,,,,,,4,,,,                                                                                                                                                
237540,KARLUK,57.5903758,-154.3649485,2004,,0,0,0,0,0,,,3,,,,                                                                                                                                           
237540,KARLUK,57.5903758,-154.3649485,2006,,,,,,,,,19,,,,                                                                                                                                               
237540,KARLUK,57.5903758,-154.3649485,2010,595,,,,,,,,,,,,                                                                                                                                              
237650,KASAAN,55.5561001,-132.3993878,1990,,0,0,40,80,40,,,,,,,                                                                                                                                         
237650,KASAAN,55.5561001,-132.3993878,1992,,0,0,80,144,420,,,,,,,                                                                                                                                       
237650,KASAAN,55.5561001,-132.3993878,1993,,0,0,0,0,320,,,,,,,                                                                                                                                          
237650,KASAAN,55.5561001,-132.3993878,1994,,0,0,104,0,930,,,,,,,                                                                                                                                        
237650,KASAAN,55.5561001,-132.3993878,1995,,0,0,0,0,322,,,,,,,                                                                                                                                          
237650,KASAAN,55.5561001,-132.3993878,1996,,0,0,0,0,448,,,,,,,                                                                                                                                          
237650,KASAAN,55.5561001,-132.3993878,1997,,0,0,0,52,254,,,,,,,                                                                                                                                         
237650,KASAAN,55.5561001,-132.3993878,1998,,0,4,0,0,192,2674,769,13,,,,                                                                                                                                 
237650,KASAAN,55.5561001,-132.3993878,1999,,0,6,0,16,100,,,,,,,                                                                                                                                         
237650,KASAAN,55.5561001,-132.3993878,2000,,0,2,4,20,256,,,,,0,,                                                                                                                                        
237650,KASAAN,55.5561001,-132.3993878,2001,,0,0,50,100,30,,,,,0,,                                                                                                                                       
237650,KASAAN,55.5561001,-132.3993878,2002,,0,0,0,0,702,,,,,0,,                                                                                                                                         
237650,KASAAN,55.5561001,-132.3993878,2003,1353,0,8,0,0,274,,,,,0,,                                                                                                                                     
237650,KASAAN,55.5561001,-132.3993878,2004,3549,0,11,0,1,342,,,,,4,,                                                                                                                                    
237650,KASAAN,55.5561001,-132.3993878,2005,3288,0,0,0,0,20,,,,,11,,                                                                                                                                     
237650,KASAAN,55.5561001,-132.3993878,2006,2218,,,,,,,,,,6,,                                                                                                                                            
237650,KASAAN,55.5561001,-132.3993878,2007,312,0,0,0,0,0,,,,,0,,                                                                                                                                        
237650,KASAAN,55.5561001,-132.3993878,2008,1110,0,43,0,0,174,,,,,0,,                                                                                                                                    
237650,KASAAN,55.5561001,-132.3993878,2009,1052,,,,,,,,,,0,,                                                                                                                                            
237650,KASAAN,55.5561001,-132.3993878,2010,21,,,,,,,,,,0,,                                                                                                                                              
237650,KASAAN,55.5561001,-132.3993878,2011,820,,,,,,,,,,0,,                                                                                                                                             
237975,KASIGLUK,60.8640561,-162.5378634,1990,,3167,958,3406,0,810,,,,,,,                                                                                                                                
237975,KASIGLUK,60.8640561,-162.5378634,1991,,2955,1769,3137,0,1421,,,,,,,                                                                                                                              
237975,KASIGLUK,60.8640561,-162.5378634,1992,,94,174,26,0,81,,,,,,,                                                                                                                                     
237975,KASIGLUK,60.8640561,-162.5378634,1993,,548,228,374,0,122,,,,,,,                                                                                                                                  
237975,KASIGLUK,60.8640561,-162.5378634,1994,,694,387,537,0,275,,,,,,,                                                                                                                                  
237975,KASIGLUK,60.8640561,-162.5378634,1995,,392,518,457,0,165,,,,,,,                                                                                                                                  
237975,KASIGLUK,60.8640561,-162.5378634,1996,,579,368,1196,0,588,,,,,,,                                                                                                                                 
237975,KASIGLUK,60.8640561,-162.5378634,1997,,880,518,1278,0,499,,,,,,,                                                                                                                                 
237975,KASIGLUK,60.8640561,-162.5378634,1998,,541,140,218,0,53,,,,,,,                                                                                                                                   
237975,KASIGLUK,60.8640561,-162.5378634,1999,,480,92,350,0,183,,,,,,,                                                                                                                                   
237975,KASIGLUK,60.8640561,-162.5378634,2000,,731,1667,930,0,666,,,,,,,                                                                                                                                 
237975,KASIGLUK,60.8640561,-162.5378634,2001,,588,344,550,0,320,,,,,,,                                                                                                                                  
237975,KASIGLUK,60.8640561,-162.5378634,2002,,381,142,306,0,59,,,,,,,                                                                                                                                   
237975,KASIGLUK,60.8640561,-162.5378634,2003,,356,134,297,0,210,,,,,,,                                                                                                                                  
237975,KASIGLUK,60.8640561,-162.5378634,2004,,1526,690,906,0,336,,,,,,,                                                                                                                                 
237975,KASIGLUK,60.8640561,-162.5378634,2006,,157,107,103,0,53,,,,,,,                                                                                                                                   
237975,KASIGLUK,60.8640561,-162.5378634,2008,,5403,1595,3056,0,2367,,,,,,,                                                                                                                              
238090,KASILOF,60.3220828,-151.2292457,1991,,5,0,0,0,25,,,,,,,                                                                                                                                          
238090,KASILOF,60.3220828,-151.2292457,1992,,12,0,0,2,108,,,,,,,                                                                                                                                        
238090,KASILOF,60.3220828,-151.2292457,1993,,5,0,0,0,25,,,,,,,                                                                                                                                          
238090,KASILOF,60.3220828,-151.2292457,1995,,17,5,0,0,130,,,,,,,                                                                                                                                        
238090,KASILOF,60.3220828,-151.2292457,1996,,8,0,0,0,248,,,,,,,                                                                                                                                         
238090,KASILOF,60.3220828,-151.2292457,1997,,4,9,2,0,101,,,,,,,                                                                                                                                         
238090,KASILOF,60.3220828,-151.2292457,1998,,13,0,0,0,213,,,,,,,                                                                                                                                        
238090,KASILOF,60.3220828,-151.2292457,1999,,1,1,7,1,255,,,,,,,                                                                                                                                         
238090,KASILOF,60.3220828,-151.2292457,2000,,4,0,7,27,33,,,,,,,                                                                                                                                         
238090,KASILOF,60.3220828,-151.2292457,2001,,6,0,0,0,24,,,,,,,                                                                                                                                          
238090,KASILOF,60.3220828,-151.2292457,2002,,0,0,0,0,70,,,,,,,                                                                                                                                          
238090,KASILOF,60.3220828,-151.2292457,2003,0,0,0,0,0,25,,,,,,,                                                                                                                                         
238090,KASILOF,60.3220828,-151.2292457,2004,4140,3,22,0,0,29,,,,,,,                                                                                                                                     
238090,KASILOF,60.3220828,-151.2292457,2005,1097,0,10,0,0,26,,,,,,,                                                                                                                                     
238090,KASILOF,60.3220828,-151.2292457,2006,605,15,0,0,0,351,,,,,,,                                                                                                                                     
238090,KASILOF,60.3220828,-151.2292457,2007,2797,11,0,0,0,387,,,,,,,                                                                                                                                    
238090,KASILOF,60.3220828,-151.2292457,2008,2772,6,9,7,35,46,,,,,,,                                                                                                                                     
238090,KASILOF,60.3220828,-151.2292457,2009,629,,,,,,,,,,,,                                                                                                                                             
238420,KENAI,60.5622743,-151.2079714,1990,,0,0,0,0,36,,,,,,,                                                                                                                                            
238420,KENAI,60.5622743,-151.2079714,1991,,2,0,0,0,125,38089,21632,0,,,,                                                                                                                                
238420,KENAI,60.5622743,-151.2079714,1992,,0,0,0,0,22,52586,15773,0,,,,                                                                                                                                 
238420,KENAI,60.5622743,-151.2079714,1993,,13,0,1,0,162,32375,19299,135,,,,                                                                                                                             
238420,KENAI,60.5622743,-151.2079714,1995,,18,0,0,0,108,,,,,,,                                                                                                                                          
238420,KENAI,60.5622743,-151.2079714,1996,,2,0,0,0,122,,,23,,,,                                                                                                                                         
238420,KENAI,60.5622743,-151.2079714,1997,,0,4,10,0,207,,,35,,,,                                                                                                                                        
238420,KENAI,60.5622743,-151.2079714,1998,,10,0,0,0,216,,,13,,,,                                                                                                                                        
238420,KENAI,60.5622743,-151.2079714,1999,,5,0,5,0,202,,,,,,,                                                                                                                                           
238420,KENAI,60.5622743,-151.2079714,2000,,3,0,0,0,146,,,13,,0,3,                                                                                                                                       
238420,KENAI,60.5622743,-151.2079714,2001,,2,8,0,0,407,,,25,,0,0,                                                                                                                                       
238420,KENAI,60.5622743,-151.2079714,2002,,2,0,0,0,82,,,9,,0,1,                                                                                                                                         
238420,KENAI,60.5622743,-151.2079714,2003,1933,33,0,0,0,194,,,20,,11,0,                                                                                                                                 
238420,KENAI,60.5622743,-151.2079714,2004,3660,66,3,0,0,350,,,6,,2,0,                                                                                                                                   
238420,KENAI,60.5622743,-151.2079714,2005,2582,36,0,7,1,491,,,6,,2,0,                                                                                                                                   
238420,KENAI,60.5622743,-151.2079714,2006,2166,34,17,2,6,186,,,6,,2,0,                                                                                                                                  
238420,KENAI,60.5622743,-151.2079714,2007,3696,59,11,0,0,68,,,,,2,0,                                                                                                                                    
238420,KENAI,60.5622743,-151.2079714,2008,5150,131,11,5,1,695,,,0,,2,0,                                                                                                                                 
238420,KENAI,60.5622743,-151.2079714,2009,7444,,,,,,,,,,2,0,                                                                                                                                            
238420,KENAI,60.5622743,-151.2079714,2010,,,,,,,,,,,6,0,                                                                                                                                                
238420,KENAI,60.5622743,-151.2079714,2011,,,,,,,,,,0,3,,                                                                                                                                                
238910,KENNY LAKE,61.6271712,-144.8629762,1996,,0,0,0,0,96,,,,,,,                                                                                                                                       
238910,KENNY LAKE,61.6271712,-144.8629762,1998,,3,0,0,0,158,,,,,,,                                                                                                                                      
238910,KENNY LAKE,61.6271712,-144.8629762,2002,,234,18,0,0,2276,,,,,,,                                                                                                                                  
