GEOID,COMMUNITY,LATITUDE,LONGITUDE,YEAR,SHARC_HALIBUT_LBS,ADFG_SALMON_CHINOOK_NUM,ADFG_SALMON_COHO_NUM,ADFG_SALMON_CHUM_NUM,ADFG_SALMON_PINK_NUM,ADFG_SALMON_SOCK_NUM,ADFG_MINVERT_LBS,ADFG_NONSALMFISH_LBS,ADFG_MMAMMAL_NUM,USFWS_POLAR_BEAR_NUM,USFWS_SEA_OTTER_NUM,USFWS_WALRUS_NUM,ABWC_BELUGA_NUM,Halibut_kg,Invert_kg,NonSalmon_kg,Chinook_kg,Coho_kg,Chum_kg,Sockeye_kg,Pink_kg,PolarBear_kg,SeaOtter_kg,Walrus_kg,Beluga_kg
NA,KING ISLAND,64.8517,-166.11122,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5940,NA
NA,KING ISLAND,64.8517,-166.11122,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19980,NA
NA,KING ISLAND,64.8517,-166.11122,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,NA
NA,KING ISLAND,64.8517,-166.11122,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,540,NA
NA,KING ISLAND,64.8517,-166.11122,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3780,NA
NA,KING ISLAND,64.8517,-166.11122,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1620,NA
NA,KING ISLAND,64.8517,-166.11122,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4320,NA
NA,KING ISLAND,64.8517,-166.11122,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700,NA
239630,KING SALMON,58.7363372,-156.5255861,1990,NA,305,154,245,247,5789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3050,462,612.5,13025.25,370.5,NA,NA,NA,NA
239630,KING SALMON,58.7363372,-156.5255861,1991,NA,240,214,391,40,9303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2400,642,977.5,20931.75,60,NA,NA,NA,NA
239630,KING SALMON,58.7363372,-156.5255861,1992,NA,300,284,230,264,9186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3000,852,575,20668.5,396,NA,NA,NA,NA
239630,KING SALMON,58.7363372,-156.5255861,1993,NA,409,410,185,43,9232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4090,1230,462.5,20772,64.5,NA,NA,NA,NA
239630,KING SALMON,58.7363372,-156.5255861,1994,NA,476,303,225,146,7580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4760,909,562.5,17055,219,NA,NA,NA,NA
239630,KING SALMON,58.7363372,-156.5255861,1995,NA,324,210,217,15,7810,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,3240,630,542.5,17572.5,22.5,NA,NA,NA,NA
239630,KING SALMON,58.7363372,-156.5255861,1996,NA,434,371,117,140,8836,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,4340,1113,292.5,19881,210,NA,NA,NA,NA
239630,KING SALMON,58.7363372,-156.5255861,1997,NA,709,568,106,24,6814,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,7090,1704,265,15331.5,36,NA,NA,NA,NA
239630,KING SALMON,58.7363372,-156.5255861,1998,NA,362,559,169,154,5619,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,3620,1677,422.5,12642.75,231,NA,NA,NA,NA
239630,KING SALMON,58.7363372,-156.5255861,1999,NA,225,381,179,38,7398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2250,1143,447.5,16645.5,57,NA,NA,NA,NA
239630,KING SALMON,58.7363372,-156.5255861,2000,NA,228,332,170,274,7122,NA,NA,3,NA,0,0,NA,NA,NA,NA,2280,996,425,16024.5,411,NA,0,0,NA
239630,KING SALMON,58.7363372,-156.5255861,2001,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2700,NA
239630,KING SALMON,58.7363372,-156.5255861,2002,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1080,NA
239630,KING SALMON,58.7363372,-156.5255861,2003,NA,0,0,0,0,12,NA,NA,7,NA,0,3,NA,NA,NA,NA,0,0,0,27,0,NA,0,1620,NA
239630,KING SALMON,58.7363372,-156.5255861,2004,NA,197,135,78,126,4588,NA,NA,5,NA,0,1,NA,NA,NA,NA,1970,405,195,10323,189,NA,0,540,NA
239630,KING SALMON,58.7363372,-156.5255861,2005,NA,189,246,58,46,6141,NA,NA,0,NA,0,0,NA,NA,NA,NA,1890,738,145,13817.25,69,NA,0,0,NA
239630,KING SALMON,58.7363372,-156.5255861,2006,NA,176,233,153,177,4904,NA,NA,7,NA,0,0,NA,NA,NA,NA,1760,699,382.5,11034,265.5,NA,0,0,NA
239630,KING SALMON,58.7363372,-156.5255861,2007,NA,131,270,91,42,5182,970,864,2,NA,0,0,NA,NA,439.90929705215416,391.83673469387753,1310,810,227.5,11659.5,63,NA,0,0,NA
239630,KING SALMON,58.7363372,-156.5255861,2008,NA,124,118,55,51,5251,NA,NA,0,NA,0,0,NA,NA,NA,NA,1240,354,137.5,11814.75,76.5,NA,0,0,NA
239630,KING SALMON,58.7363372,-156.5255861,2011,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,158.73015873015873,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
239740,KIPNUK,59.9401303,-164.0674093,1990,NA,108,460,540,0,175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1080,1380,1350,393.75,0,NA,NA,NA,NA
239740,KIPNUK,59.9401303,-164.0674093,1991,NA,82,30,205,0,142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,820,90,512.5,319.5,0,NA,NA,NA,NA
239740,KIPNUK,59.9401303,-164.0674093,1992,NA,5,0,0,0,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,0,450,0,NA,NA,NA,NA
239740,KIPNUK,59.9401303,-164.0674093,1993,NA,354,25,601,0,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3540,75,1502.5,256.5,0,NA,NA,NA,NA
239740,KIPNUK,59.9401303,-164.0674093,1994,NA,155,185,214,0,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1550,555,535,297,0,NA,NA,NA,NA
239740,KIPNUK,59.9401303,-164.0674093,1998,NA,119,85,114,0,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190,255,285,240.75,0,NA,NA,NA,NA
239740,KIPNUK,59.9401303,-164.0674093,1999,NA,29,75,31,0,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,225,77.5,189,0,NA,NA,NA,NA
239740,KIPNUK,59.9401303,-164.0674093,2000,NA,170,223,269,0,179,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,1700,669,672.5,402.75,0,NA,NA,5400,NA
239740,KIPNUK,59.9401303,-164.0674093,2001,NA,1,74,2,0,4,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,10,222,5,9,0,NA,NA,2700,NA
239740,KIPNUK,59.9401303,-164.0674093,2002,NA,1,69,5,0,11,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,10,207,12.5,24.75,0,NA,NA,540,NA
239740,KIPNUK,59.9401303,-164.0674093,2003,8273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3751.9274376417234,NA,NA,NA,NA,NA,NA,NA,NA,NA,2160,NA
239740,KIPNUK,59.9401303,-164.0674093,2004,7677,49,250,156,0,89,NA,NA,NA,NA,NA,2,NA,3481.6326530612246,NA,NA,490,750,390,200.25,0,NA,NA,1080,NA
239740,KIPNUK,59.9401303,-164.0674093,2005,4409,0,0,0,0,0,NA,NA,NA,NA,NA,6,NA,1999.5464852607709,NA,NA,0,0,0,0,0,NA,NA,3240,NA
239740,KIPNUK,59.9401303,-164.0674093,2006,8976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,4070.7482993197277,NA,NA,NA,NA,NA,NA,NA,NA,NA,3240,NA
239740,KIPNUK,59.9401303,-164.0674093,2007,17364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,7874.8299319727885,NA,NA,NA,NA,NA,NA,NA,NA,NA,2700,NA
239740,KIPNUK,59.9401303,-164.0674093,2008,1680,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,761.9047619047619,NA,NA,0,0,0,0,0,NA,NA,0,NA
239740,KIPNUK,59.9401303,-164.0674093,2009,273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,123.80952380952381,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
239740,KIPNUK,59.9401303,-164.0674093,2010,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,222.22222222222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
239740,KIPNUK,59.9401303,-164.0674093,2011,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,99.77324263038548,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
239960,KIVALINA,67.7285793,-164.5396878,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550
239960,KIVALINA,67.7285793,-164.5396878,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550
239960,KIVALINA,67.7285793,-164.5396878,1992,NA,NA,NA,NA,NA,NA,25,81987,290,NA,NA,NA,10,NA,11.337868480725623,37182.31292517007,NA,NA,NA,NA,NA,NA,NA,NA,5500
239960,KIVALINA,67.7285793,-164.5396878,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650
239960,KIVALINA,67.7285793,-164.5396878,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650
239960,KIVALINA,67.7285793,-164.5396878,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1650
239960,KIVALINA,67.7285793,-164.5396878,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3850
239960,KIVALINA,67.7285793,-164.5396878,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550
239960,KIVALINA,67.7285793,-164.5396878,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,550
239960,KIVALINA,67.7285793,-164.5396878,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,44,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,540,24200
239960,KIVALINA,67.7285793,-164.5396878,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1650
239960,KIVALINA,67.7285793,-164.5396878,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,550
239960,KIVALINA,67.7285793,-164.5396878,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1080,1100
239960,KIVALINA,67.7285793,-164.5396878,2007,NA,NA,NA,NA,NA,NA,87,75332,303,2,NA,0,22,NA,39.455782312925166,34164.1723356009,NA,NA,NA,NA,NA,500,NA,0,12100
239960,KIVALINA,67.7285793,-164.5396878,2008,NA,1,0,0,0,22,NA,NA,NA,0,NA,0,0,NA,NA,NA,10,0,0,49.5,0,0,NA,0,0
239960,KIVALINA,67.7285793,-164.5396878,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1080,550
239960,KIVALINA,67.7285793,-164.5396878,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,540,2750
239960,KIVALINA,67.7285793,-164.5396878,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,5,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,0,2750
240400,KLAWOCK,55.5563393,-133.0877413,1990,NA,2,156,450,698,4112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,468,1125,9252,1047,NA,NA,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,1991,NA,0,44,68,830,4043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,132,170,9096.75,1245,NA,NA,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,1992,NA,0,30,64,176,6844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,90,160,15399,264,NA,NA,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,1993,NA,0,20,120,552,7196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,60,300,16191,828,NA,NA,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,1994,NA,0,60,42,370,5552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,180,105,12492,555,NA,NA,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,1995,NA,0,4,230,256,4536,NA,NA,264,NA,NA,NA,NA,NA,NA,NA,0,12,575,10206,384,NA,NA,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,1996,NA,0,200,342,296,10252,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,0,600,855,23067,444,NA,NA,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,1997,NA,0,18,2,338,9184,31590,30533,311,NA,NA,NA,NA,NA,14326.530612244898,13847.165532879819,0,54,5,20664,507,NA,NA,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,1998,NA,2,110,72,172,5466,NA,NA,83,NA,NA,NA,NA,NA,NA,NA,20,330,180,12298.5,258,NA,NA,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,1999,NA,2,88,358,428,5260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,264,895,11835,642,NA,NA,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2000,NA,0,66,176,172,5726,NA,NA,67,NA,38,NA,NA,NA,NA,NA,0,198,440,12883.5,258,NA,532,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2001,NA,6,32,264,196,7432,NA,NA,71,NA,46,NA,NA,NA,NA,NA,60,96,660,16722,294,NA,644,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2002,NA,2,48,152,40,7410,NA,NA,25,NA,33,NA,NA,NA,NA,NA,20,144,380,16672.5,60,NA,462,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2003,30831,0,70,770,114,8430,NA,NA,62,NA,42,NA,NA,13982.312925170068,NA,NA,0,210,1925,18967.5,171,NA,588,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2004,41510,0,43,340,97,3188,NA,NA,30,NA,0,NA,NA,18825.396825396823,NA,NA,0,129,850,7173,145.5,NA,0,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2005,22996,0,36,8,143,594,NA,NA,20,NA,53,NA,NA,10429.024943310656,NA,NA,0,108,20,1336.5,214.5,NA,742,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2006,34514,0,96,26,104,2332,NA,NA,16,NA,15,NA,NA,15652.607709750566,NA,NA,0,288,65,5247,156,NA,210,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2007,26209,4,0,0,0,1893,NA,NA,NA,NA,7,NA,NA,11886.167800453515,NA,NA,40,0,0,4259.25,0,NA,98,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2008,14073,0,51,48,43,3240,NA,NA,0,NA,4,NA,NA,6382.3129251700675,NA,NA,0,153,120,7290,64.5,NA,56,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2009,15906,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,NA,NA,7213.60544217687,NA,NA,NA,NA,NA,NA,NA,NA,2590,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1582,NA,NA
240400,KLAWOCK,55.5563393,-133.0877413,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,686,NA,NA
240510,KLUKWAN,59.398162,-135.8895065,1991,NA,0,0,2,0,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,5,175.5,0,NA,NA,NA,NA
240510,KLUKWAN,59.398162,-135.8895065,1995,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240510,KLUKWAN,59.398162,-135.8895065,1996,NA,NA,NA,NA,NA,NA,1624,27677,9,NA,NA,NA,NA,NA,736.5079365079365,12551.927437641723,NA,NA,NA,NA,NA,NA,NA,NA,NA
240510,KLUKWAN,59.398162,-135.8895065,1997,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240510,KLUKWAN,59.398162,-135.8895065,1998,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240510,KLUKWAN,59.398162,-135.8895065,2000,NA,0,0,68,4,98,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,0,0,170,220.5,6,NA,NA,NA,NA
240510,KLUKWAN,59.398162,-135.8895065,2002,NA,2,0,0,4,156,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,20,0,0,351,6,NA,NA,NA,NA
240670,KNIK RIVER,61.4616096,-149.0082185,2005,NA,1,0,0,0,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,0,157.5,0,NA,NA,NA,NA
240670,KNIK RIVER,61.4616096,-149.0082185,2008,NA,5,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,0,0,11.25,0,NA,NA,NA,NA
240840,KOBUK,66.9240917,-156.9046795,1994,NA,3,0,6369,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,0,15922.5,0,0,NA,NA,NA,NA
240840,KOBUK,66.9240917,-156.9046795,1995,NA,1,0,2959,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,0,7397.5,0,0,NA,NA,NA,NA
240840,KOBUK,66.9240917,-156.9046795,1996,NA,0,1,1819,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4547.5,0,0,NA,NA,NA,NA
240840,KOBUK,66.9240917,-156.9046795,1997,NA,0,0,631,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1577.5,0,0,NA,NA,NA,NA
240840,KOBUK,66.9240917,-156.9046795,1998,NA,0,0,1031,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2577.5,0,0,NA,NA,NA,NA
240840,KOBUK,66.9240917,-156.9046795,1999,NA,0,0,1915,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4787.5,0,0,NA,NA,NA,NA
240840,KOBUK,66.9240917,-156.9046795,2000,NA,0,0,318,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,795,0,0,NA,NA,NA,NA
240840,KOBUK,66.9240917,-156.9046795,2001,NA,0,0,2843,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,7107.5,2.25,1.5,NA,NA,NA,NA
240840,KOBUK,66.9240917,-156.9046795,2003,NA,2,0,1453,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,3632.5,0,27,NA,NA,NA,NA
240840,KOBUK,66.9240917,-156.9046795,2004,NA,3,6,3087,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,18,7717.5,0,1.5,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,1990,NA,81,4058,301,732,13092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810,12174,752.5,29457,1098,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,1991,NA,90,3810,394,721,16985,121941,148081,38,NA,NA,NA,NA,NA,55302.04081632653,67156.91609977324,900,11430,985,38216.25,1081.5,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,1992,NA,252,5030,247,941,15585,68179,65741,36,NA,NA,NA,NA,NA,30920.18140589569,29814.51247165533,2520,15090,617.5,35066.25,1411.5,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,1993,NA,177,3353,196,846,14654,57593,106680,0,NA,NA,NA,NA,NA,26119.274376417234,48380.95238095238,1770,10059,490,32971.5,1269,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,1994,NA,229,4852,216,858,13542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2290,14556,540,30469.5,1287,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,1995,NA,147,3556,220,990,15719,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,1470,10668,550,35367.75,1485,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,1996,NA,265,3302,228,571,23424,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,2650,9906,570,52704,856.5,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,1997,NA,369,4038,147,1009,27091,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,3690,12114,367.5,60954.75,1513.5,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,1998,NA,855,3660,135,1051,15610,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,8550,10980,337.5,35122.5,1576.5,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,1999,NA,384,3454,223,839,21556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3840,10362,557.5,48501,1258.5,NA,NA,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2000,NA,282,3531,206,467,19133,NA,NA,22,NA,41,NA,NA,NA,NA,NA,2820,10593,515,43049.25,700.5,NA,574,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2001,NA,16,0,8,4,753,NA,NA,18,NA,39,NA,NA,NA,NA,NA,160,0,20,1694.25,6,NA,546,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2002,NA,14,0,13,0,1069,NA,NA,20,NA,64,NA,NA,NA,NA,NA,140,0,32.5,2405.25,0,NA,896,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2003,157746,12,13,2,0,559,NA,NA,32,NA,61,NA,NA,71540.13605442176,NA,NA,120,39,5,1257.75,0,NA,854,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2004,257581,252,3493,153,594,24907,NA,NA,21,NA,38,NA,NA,116816.78004535146,NA,NA,2520,10479,382.5,56040.75,891,NA,532,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2005,217016,293,4815,135,860,20107,NA,NA,NA,NA,57,NA,NA,98419.95464852608,NA,NA,2930,14445,337.5,45240.75,1290,NA,798,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2006,210696,26,0,10,7,526,NA,NA,10,NA,38,NA,NA,95553.74149659864,NA,NA,260,0,25,1183.5,10.5,NA,532,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2007,197788,22,0,7,0,930,NA,NA,NA,NA,26,NA,NA,89699.77324263038,NA,NA,220,0,17.5,2092.5,0,NA,364,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2008,180440,112,2721,104,669,16390,NA,NA,0,NA,54,NA,NA,81832.19954648525,NA,NA,1120,8163,260,36877.5,1003.5,NA,756,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2009,182340,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,82693.8775510204,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,NA,NA
240950,KODIAK,57.7923169,-152.4040066,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1190,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,1990,NA,3,2,2,3,13623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,6,5,30651.75,4.5,NA,NA,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,1991,NA,3,6,2,0,17184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,18,5,38664,0,NA,NA,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,1992,NA,265,2,1,2,11594,573,17824,26,NA,NA,NA,NA,NA,259.86394557823127,8083.446712018141,2650,6,2.5,26086.5,3,NA,NA,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,1993,NA,17,6,4,0,18905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,18,10,42536.25,0,NA,NA,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,1994,NA,21,466,2,2,16329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,1398,5,36740.25,3,NA,NA,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,1995,NA,10,31,0,8,15168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,93,0,34128,12,NA,NA,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,1996,NA,23,19,31,363,14680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,57,77.5,33030,544.5,NA,NA,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,1997,NA,8,7,37,214,10101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,21,92.5,22727.25,321,NA,NA,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,1998,NA,29,3,1,6,11303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290,9,2.5,25431.75,9,NA,NA,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,1999,NA,0,0,0,0,11917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,26813.25,0,NA,NA,NA,NA
241280,KOKHANOK,59.4133374,-154.7474517,2000,NA,18,0,2,1,8814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,0,5,19831.5,1.5,NA,NA,NA,NA
